ID	2024 Tjoelii S-morph Mature Bud Average expression	2024 Tjoelii SC mutant (S) Mature Bud Average expression	2024 Tjoelii L-morph Mature Bud Average expression
Tsubulata_000985	0	0	0.062902
Tsubulata_000987	0	0	0
Tsubulata_000988	0	0	0
Tsubulata_000989	0	0	0.142789333
Tsubulata_000990	7.851278333	7.1680745	8.551411
Tsubulata_000992	60.443419	53.34507	64.71994
Tsubulata_000993	25.867025	29.6706695	28.23219533
Tsubulata_000994	25.32751433	26.6310045	16.71155167
Tsubulata_000995	0.018975	0.079237	0.026209
Tsubulata_000996	86.21026367	101.6357765	92.27025333
Tsubulata_000997	0	0.0574005	0
Tsubulata_001001	81.15782167	93.318676	55.86671833
Tsubulata_001002	0	0	0
Tsubulata_001005	6.065597333	8.1690035	8.244876667
Tsubulata_001010	28.34720167	27.457387	17.49289967
Tsubulata_001011	8.894046667	0	26.42184967
Tsubulata_001017	0.856697	4.563799	0.724281667
Tsubulata_001018	11.79789833	11.591719	7.987453333
Tsubulata_001019	0	0	0
Tsubulata_001020	146.5617473	161.4732285	143.4945427
Tsubulata_001021	312.278493	331.2278745	317.7554017
Tsubulata_001022	159.349645	115.044437	130.344836
Tsubulata_001023	1.114836	1.830558	5.221911333
Tsubulata_001024	37.994049	76.3078155	39.18527733
Tsubulata_001027	0	0	0
Tsubulata_001028	12.73967267	9.352533	29.69419733
Tsubulata_001029	0	0	0
Tsubulata_001030	46.04587033	53.0537855	49.25673433
Tsubulata_001031	33.00779767	37.869135	38.11996833
Tsubulata_001032	7.70458	4.5536645	1.066825333
Tsubulata_001033	56.77060933	68.14695	47.07114933
Tsubulata_001035	0	0	0
Tsubulata_001036	0	0	0
Tsubulata_001038	30.32028267	30.867446	25.469541
Tsubulata_001039	0.302383667	0.615625	0.523356
Tsubulata_001040	24.039502	36.239832	16.35728767
Tsubulata_001041	11.37537333	15.863206	24.812605
Tsubulata_001042	9.115811667	13.057852	14.91811433
Tsubulata_001043	53.99440633	60.046429	42.955686
Tsubulata_001044	34.331813	44.7221545	26.28457433
Tsubulata_001045	16.48091967	30.853778	16.125855
Tsubulata_001046	36.91052767	42.908991	39.90245033
Tsubulata_001047	3.171362	9.218095	2.462717333
Tsubulata_001048	11.38315233	20.7061885	11.650969
Tsubulata_001050	0	0	0
Tsubulata_001051	0	0.1059995	0
Tsubulata_001052	188.75591	176.0494155	125.7135597
Tsubulata_001053	4.536853667	6.652598	4.713526333
Tsubulata_001055	11.21827367	10.9726665	13.482134
Tsubulata_001056	2.607553	1.803546	0.324304333
Tsubulata_001057	13.44815133	22.133918	15.29760967
Tsubulata_001058	5.780764667	20.534691	7.890580333
Tsubulata_001059	13.183042	18.316786	14.684507
Tsubulata_001060	14.53936467	18.5726615	14.530908
Tsubulata_001061	0	0	0
Tsubulata_001062	0	0	0
Tsubulata_001063	10.421145	7.662109	8.062732
Tsubulata_001064	173.18721	199.2599945	229.9635467
Tsubulata_001065	0	0	0
Tsubulata_001069	28.34444533	33.9426615	19.52926133
Tsubulata_001071	5.714947667	8.6591825	8.850205667
Tsubulata_001072	20.39565667	28.400091	17.46564833
Tsubulata_001073	25.40474767	25.212188	7.627521
Tsubulata_001074	31.057636	72.379616	31.57459833
Tsubulata_001075	0.078742	0	0.025396
Tsubulata_001076	23.35973033	65.1064415	109.418086
Tsubulata_001077	19.42022733	42.0884705	22.04477667
Tsubulata_001081	138.2497637	86.547779	186.1653597
Tsubulata_001082	27.36444133	48.686638	36.15911467
Tsubulata_001083	45.197744	52.8068635	78.214053
Tsubulata_001084	0.617386	3.1457295	0.252928
Tsubulata_001085	0	0	0
Tsubulata_001087	317.8500873	346.763397	274.3482767
Tsubulata_001088	1.060398	4.718113	12.73618233
Tsubulata_001089	0	0	0
Tsubulata_001091	0	0	0
Tsubulata_001093	0	0	0
Tsubulata_001094	11.535817	16.760376	5.721725
Tsubulata_001097	979.1637773	851.2469485	1414.840739
Tsubulata_001098	37.09713733	42.4398375	35.43583867
Tsubulata_001099	0	0	0
Tsubulata_001100	0	0.165887	0
Tsubulata_001101	0	0	0
Tsubulata_001102	161.720291	137.6292115	152.1073403
Tsubulata_001103	28.24667567	52.977787	25.94519433
Tsubulata_001104	62.64642067	41.6533165	11.30437933
Tsubulata_001106	0.018318333	1.5538015	0.253300333
Tsubulata_001108	0	0	0
Tsubulata_001110	0	0	0
Tsubulata_001111	17.84509733	25.1827345	15.14400267
Tsubulata_001112	44.18420933	54.5094545	42.66405367
Tsubulata_001113	57.58149433	67.788063	52.81177533
Tsubulata_001114	3.192985667	2.204002	2.243612
Tsubulata_001115	2.543349333	2.80002	1.867400333
Tsubulata_001118	0	0	0
Tsubulata_001121	0	0	0
Tsubulata_001123	9.568832	11.798217	10.505598
Tsubulata_001124	86.250295	78.433796	90.40118133
Tsubulata_001125	14.50367267	14.772451	14.26159533
Tsubulata_001130	0	0	0
Tsubulata_001131	16.04677633	20.711631	16.75310333
Tsubulata_001132	0	0	0
Tsubulata_001133	7.567467667	13.35904	8.090475667
Tsubulata_001134	4.622556667	5.489105	1.396538667
Tsubulata_001137	1.072426667	0.5292255	1.006589667
Tsubulata_001138	101.4799397	88.1580925	92.022583
Tsubulata_001139	78.885071	105.824108	72.64840667
Tsubulata_001140	0	0	0
Tsubulata_001143	0	0	0
Tsubulata_001148	30.79174667	29.7630445	28.509164
Tsubulata_001150	675.9990233	537.3361205	743.0543823
Tsubulata_001151	2.882256	3.685826	2.838068
Tsubulata_001156	0	0	0
Tsubulata_001158	0	0	0
Tsubulata_001165	0	0	0
Tsubulata_001166	5.554029333	13.093956	4.205986667
Tsubulata_001167	1.755828	0	0.54013
Tsubulata_001168	0	0	0
Tsubulata_001169	0	0	0
Tsubulata_001171	0	0	0
Tsubulata_001174	0	0	0
Tsubulata_001177	95.07548767	91.256607	105.806651
Tsubulata_001178	0	0	0
Tsubulata_001182	485.5284117	423.5560455	476.325643
Tsubulata_001185	0	0	0
Tsubulata_001189	0.059982667	0	0.120213
Tsubulata_001190	0.327024	0.621533	0.512615667
Tsubulata_001191	0	0	0
Tsubulata_001195	4.242850667	9.4455925	1.235095667
Tsubulata_001196	1.726072333	6.824633	0.505527
Tsubulata_001197	0	0.1374215	0.036580667
Tsubulata_001198	0	0.654445	0
Tsubulata_001199	11.962372	16.070001	15.27576767
Tsubulata_001200	0	0	0
Tsubulata_001201	61.33296333	57.3573325	97.937673
Tsubulata_001202	13.159045	30.6645525	15.156464
Tsubulata_001203	20.57753567	33.1426965	15.243711
Tsubulata_001204	39.38270567	57.3977945	31.770553
Tsubulata_001205	0.993117333	3.790567	1.101245
Tsubulata_001206	0.413305333	0	0.123508333
Tsubulata_001207	0	0	0
Tsubulata_001208	1191.04248	935.265778	1016.192892
Tsubulata_001211	0	0	0
Tsubulata_001212	0	0	0
Tsubulata_001214	2.762409	1.839458	0.852024
Tsubulata_001215	27.36735967	85.688595	9.482783333
Tsubulata_001216	0	0	0
Tsubulata_001217	1.890027667	0.225219	0
Tsubulata_001219	0	0	0
Tsubulata_001221	0	0	0
Tsubulata_001222	0	0	0
Tsubulata_001225	0	0	0
Tsubulata_001226	0	0	0
Tsubulata_001228	5.674640333	131.89912	262.4595697
Tsubulata_001229	0	0	0
Tsubulata_001231	0	0	0
Tsubulata_001232	0	0	0
Tsubulata_001233	0	0	0
Tsubulata_001234	0	0	0
Tsubulata_001239	5.485008667	13.598574	4.209814
Tsubulata_001240	0	0	0
Tsubulata_001242	12.55986067	2.4697745	48.33917733
Tsubulata_001244	0	0	0.203301333
Tsubulata_001245	0	0	0
Tsubulata_001246	55.929606	59.3256875	49.17550033
Tsubulata_001247	59.119615	83.0130425	53.571756
Tsubulata_001248	0	0	0
Tsubulata_001249	61.01419067	60.9388045	62.146554
Tsubulata_001250	83.889875	65.8783875	63.63216
Tsubulata_001253	443.769694	541.2661435	412.862315
Tsubulata_001256	64.517681	79.607189	69.92814367
Tsubulata_001257	94.99177833	62.55052	61.10543067
Tsubulata_001259	142.1467487	145.999832	108.812983
Tsubulata_001260	2.483326333	6.369892	3.153921667
Tsubulata_001261	0	0	0.511917667
Tsubulata_001262	0	0	0
Tsubulata_001263	0	0	0
Tsubulata_001264	0.192009	1.1012495	0.231599
Tsubulata_001266	0	0	0
Tsubulata_001267	0	0	0
Tsubulata_001270	0	0	0
Tsubulata_001273	25.62187567	27.989378	26.46617133
Tsubulata_001275	0	0	0
Tsubulata_001277	83.39524333	100.097874	61.03499867
Tsubulata_001278	146.4152323	163.9412465	117.8228353
Tsubulata_001279	23.04485633	40.786858	19.27653833
Tsubulata_001280	35.451917	72.679903	25.80092267
Tsubulata_001284	0	0	0
Tsubulata_001287	35.23115433	31.3819485	42.52173233
Tsubulata_001288	0	0	0
Tsubulata_001291	49.979861	45.9469035	86.93229167
Tsubulata_001292	203.3559163	318.792114	259.507075
Tsubulata_001293	20.956732	28.1691035	16.04984133
Tsubulata_001296	0	0	0
Tsubulata_001297	0	0	0
Tsubulata_001298	31.876288	40.0069065	36.133658
Tsubulata_001299	3.737598	1.6990475	0.857988333
Tsubulata_001303	2.931539	6.8362745	4.949868667
Tsubulata_001304	0	0	0
Tsubulata_001306	0	0	0
Tsubulata_001308	25.805196	29.196335	28.37640267
Tsubulata_001313	0	0.4845995	0
Tsubulata_001314	4.228386	4.180274	3.117801667
Tsubulata_001315	0	0	0
Tsubulata_001316	0	0	0
Tsubulata_001320	0	0	0
Tsubulata_001321	37.58498667	50.2041475	36.882622
Tsubulata_001322	0.27805	0.1141625	0.085679333
Tsubulata_001325	3.492776667	4.673972	2.265949
Tsubulata_001328	69.054704	150.0661085	69.72932433
Tsubulata_001329	1.273212333	0.600557	2.341047667
Tsubulata_001330	1.463224667	0.4979155	2.067025667
Tsubulata_001332	5.930149667	7.975637	9.025098667
Tsubulata_001333	0.048471667	0	0
Tsubulata_001334	149.1326753	90.867924	105.0047657
Tsubulata_001336	31.728776	29.193476	31.92895467
Tsubulata_001337	4.229739333	4.4273295	0.055742
Tsubulata_001339	85.24780267	43.3076075	120.794047
Tsubulata_001340	0.633371333	0.667996	1.094075667
Tsubulata_001341	3.699923667	15.9822445	4.820926667
Tsubulata_001342	41.86814	42.956221	34.637268
Tsubulata_001343	21.79857967	27.532548	15.840432
Tsubulata_001344	0	0	0
Tsubulata_001345	0	0	0
Tsubulata_001346	0	0	0
Tsubulata_001348	214.893224	203.7292935	258.0469717
Tsubulata_001349	3.244516667	4.4699485	1.838539667
Tsubulata_001350	1.143609333	2.9221715	2.605604333
Tsubulata_001351	29.99815767	21.1259945	41.210916
Tsubulata_001352	0	0	0
Tsubulata_001353	15.64206333	11.249772	28.41213467
Tsubulata_001355	11.00079267	18.863077	6.599858
Tsubulata_001356	20.07783133	15.573354	20.440663
Tsubulata_001357	0	0	0
Tsubulata_001358	37.09572333	42.333685	30.32831267
Tsubulata_001359	12.312008	17.658975	14.461705
Tsubulata_001360	0	0	0
Tsubulata_001361	0	0	0
Tsubulata_001362	20.030427	25.8221895	12.934266
Tsubulata_001372	0	0	0
Tsubulata_001374	0	0	0
Tsubulata_001378	0	0	0
Tsubulata_001384	5.436582	2.1556845	6.423858
Tsubulata_001385	0	0	0
Tsubulata_001386	219.822118	128.463516	285.1387227
Tsubulata_001388	58.97827933	74.0920715	57.608893
Tsubulata_001391	0	0	0
Tsubulata_001393	0	1.906914	0.223844667
Tsubulata_001394	12.01036267	19.92354	11.91035467
Tsubulata_001396	12.840854	7.6042805	7.147011333
Tsubulata_001397	0	0	0
Tsubulata_001399	0	0	0
Tsubulata_001400	0	0	0
Tsubulata_001402	0	0	0
Tsubulata_001406	0	0.070046	0
Tsubulata_001407	0	0	0
Tsubulata_001408	0	0	0
Tsubulata_001409	30.57734933	28.929388	23.15264867
Tsubulata_001410	1.455018	4.2650025	0.945835333
Tsubulata_001411	18.54448767	19.1057815	18.04946767
Tsubulata_001412	0	0	0
Tsubulata_001419	0	0	0
Tsubulata_001423	0	0	0
Tsubulata_001424	0	0	0
Tsubulata_001429	0	0	0
Tsubulata_001430	0	0	0
Tsubulata_001431	9.107765667	10.9864715	5.583030667
Tsubulata_001432	0	0	0
Tsubulata_001433	0	0	0
Tsubulata_001435	0	0	0
Tsubulata_001437	0	0	0
Tsubulata_001440	0	0	0
Tsubulata_001442	0.443210667	0.230385	0
Tsubulata_001443	0	0	0.088679333
Tsubulata_001444	0	0	0
Tsubulata_001445	0	0	0
Tsubulata_001454	0	0	0
Tsubulata_001455	0.376871	1.176038	0
Tsubulata_001457	0.065203333	0	0
Tsubulata_001459	1.018505667	1.7074575	0.799257333
Tsubulata_001460	15.570861	20.716938	9.46484
Tsubulata_001461	0	0	0
Tsubulata_001462	0	0	0
Tsubulata_001464	0.028341	0	0.450963
Tsubulata_001466	44.15251033	77.50396	54.70580333
Tsubulata_001469	0.657314	0.848394	1.797503333
Tsubulata_001470	0	0	0.207762333
Tsubulata_001471	3.657364667	7.0503095	2.011847
Tsubulata_001472	14.208617	18.71115	11.40052967
Tsubulata_001473	81.59737667	67.0982665	70.869072
Tsubulata_001474	21.13596467	22.2484305	22.30738233
Tsubulata_001476	11.17089033	14.637632	15.620914
Tsubulata_001478	35.540004	45.6450865	34.61573867
Tsubulata_001479	7.340366	12.3962215	4.685054667
Tsubulata_001480	0	0	0
Tsubulata_001484	24.50690667	28.607937	28.14580733
Tsubulata_001486	8.539358667	12.908322	7.030422333
Tsubulata_001491	0	0	0
Tsubulata_001492	4.047098333	2.8223225	1.433786333
Tsubulata_001493	5.911151333	8.10132	5.629308667
Tsubulata_001497	0.15299	0.2044205	0.108097667
Tsubulata_001499	0.678334	3.527781	0.269722667
Tsubulata_001501	0.145641333	0.0483375	0
Tsubulata_001502	2.258081333	6.196877	1.722877333
Tsubulata_001504	1066.620402	1019.768189	686.7224327
Tsubulata_001505	0	0	0
Tsubulata_001506	0	0.0564305	0
Tsubulata_001507	156.730123	143.949764	141.420756
Tsubulata_001509	0	0	0
Tsubulata_001512	0	0	0
Tsubulata_001513	300.4825847	285.6071315	307.1332907
Tsubulata_001514	2.441063	6.521512	3.258021333
Tsubulata_001518	13.055603	17.8451735	12.38119267
Tsubulata_001522	5.948008333	6.902471	5.425028
Tsubulata_001525	4.690865	8.1223105	7.517911333
Tsubulata_001526	509.286387	291.218948	466.0537007
Tsubulata_001529	7.908234	12.5948905	7.462477333
Tsubulata_001531	67.625365	64.742111	51.78292967
Tsubulata_001532	1.265589333	2.40015	2.368141667
Tsubulata_001533	0	0	0
Tsubulata_001534	0	0	0
Tsubulata_001535	449.4929707	433.375977	318.215098
Tsubulata_001536	9.523415333	16.067264	9.304304333
Tsubulata_001538	118.9542693	124.786457	123.4362747
Tsubulata_001539	172.5437823	178.2217635	165.273631
Tsubulata_001540	16.38448233	25.908432	20.50235067
Tsubulata_001541	14.960893	22.242342	15.390553
Tsubulata_001542	1.194293	2.4267075	1.931650667
Tsubulata_001544	0	0	0
Tsubulata_001546	0.956507333	0.3269345	0
Tsubulata_001547	0.843023333	0.743227	0.959132333
Tsubulata_001548	1.560923333	2.3187195	1.792791667
Tsubulata_001549	0	0.2094925	0.0956
Tsubulata_001551	10.52782833	10.2892385	6.914663333
Tsubulata_001552	0	0	0
Tsubulata_001554	1.418680667	6.7454905	0.744249667
Tsubulata_001555	11.507351	22.1827935	11.48162633
Tsubulata_001557	100.275454	88.935299	90.613866
Tsubulata_001560	1.399611667	3.935022	1.162007667
Tsubulata_001561	2.455036	3.722722	1.744376667
Tsubulata_001563	0	0	0
Tsubulata_001564	0	0	0
Tsubulata_001565	0.097055	0	0.186074
Tsubulata_001566	8.725334	24.953614	6.308877667
Tsubulata_001567	3.10589	1.5831275	2.586052667
Tsubulata_001569	0	0	0
Tsubulata_001570	0	0	0
Tsubulata_001573	24.08775133	28.8215995	15.272687
Tsubulata_001574	2.178776333	0	1.183425333
Tsubulata_001575	238.355296	144.657509	220.5462847
Tsubulata_001576	0	0	0
Tsubulata_001577	0	0	0
Tsubulata_001578	0	0	0
Tsubulata_001579	0	0	0
Tsubulata_001580	0	0	0
Tsubulata_001583	3.173452	3.6187595	4.969065
Tsubulata_001585	198.9289197	112.281975	126.7926383
Tsubulata_001586	0	0	0
Tsubulata_001588	0.179776333	0	0
Tsubulata_001590	0.410553	1.565344	0.018234333
Tsubulata_001591	0.346853667	1.327643	0.472989333
Tsubulata_001596	0	0	0
Tsubulata_001599	0	0	0
Tsubulata_001601	14.96306067	6.0325645	29.52810967
Tsubulata_001602	7.043007667	4.980364	6.688948667
Tsubulata_001603	2.469653	2.35484	1.30831
Tsubulata_001608	0	0	0
Tsubulata_001609	0	0	0
Tsubulata_001611	0.359006	0.2203325	0.147095333
Tsubulata_001612	0	0	0
Tsubulata_001613	0	0.1041755	0
Tsubulata_001614	0	0.5394705	0
Tsubulata_001615	17.91720767	20.166546	7.775240333
Tsubulata_001616	2.205670667	2.098441	1.057692
Tsubulata_001618	3.957748667	4.6008575	3.918487333
Tsubulata_001619	0	0	0
Tsubulata_001621	113.7196937	145.448845	122.5580697
Tsubulata_001622	11.18440633	21.357604	11.50995467
Tsubulata_001623	13.89819967	18.192933	18.01500267
Tsubulata_001624	49.09457667	92.9255675	48.475936
Tsubulata_001625	7.769037	10.764778	3.23644
Tsubulata_001626	0.036425	0.2028815	0
Tsubulata_001628	39.09288267	38.7056235	21.56307967
Tsubulata_001631	29.42243967	40.73373	18.780197
Tsubulata_001632	0	0	0
Tsubulata_001633	83.73751867	82.068668	76.938344
Tsubulata_001634	8.25266	6.0441545	3.304519667
Tsubulata_001636	7.912359	4.133528	8.571084333
Tsubulata_001638	30.96439167	70.4388525	22.155055
Tsubulata_001639	0	0	0.041642333
Tsubulata_001642	0	0	0
Tsubulata_001645	0	0	0
Tsubulata_001646	0	0	0
Tsubulata_001647	0	0	0
Tsubulata_001650	0	0	0
Tsubulata_001651	0	0	0
Tsubulata_001652	1.887829667	2.241256	0.055998667
Tsubulata_001653	14.59913	50.0365085	13.14691133
Tsubulata_001656	0	0	0
Tsubulata_001657	0	0	0
Tsubulata_001658	37.12687167	38.8401185	29.24208967
Tsubulata_001659	12.10123667	18.4125305	10.773999
Tsubulata_001661	0.199564333	1.5366375	0.109138
Tsubulata_001663	14.74483367	27.563427	11.59857367
Tsubulata_001664	33.150472	43.5873925	38.42538433
Tsubulata_001665	91.885666	132.888855	70.73066967
Tsubulata_001672	0	0	0
Tsubulata_001674	0	0	0
Tsubulata_001675	33.25502333	42.4602015	24.62409567
Tsubulata_001678	0.147819333	0.1593815	0.067918667
Tsubulata_001679	3.620467	4.483725	5.150784667
Tsubulata_001680	31.73507	35.6918065	48.12010333
Tsubulata_001681	39.273605	41.226877	47.07556767
Tsubulata_001683	17.34033267	31.451911	23.83156567
Tsubulata_001684	165.868571	183.1358645	107.684433
Tsubulata_001685	43.526582	48.0402855	41.09809633
Tsubulata_001686	0.330988	0	0.470877
Tsubulata_001687	58.679132	57.793772	41.55324567
Tsubulata_001688	0.196191667	0.358485	0.257235
Tsubulata_001689	19.14961633	28.5020035	21.34057833
Tsubulata_001690	20.48800933	15.890803	34.90024667
Tsubulata_001692	0	0.0924825	0
Tsubulata_001699	7.929850667	17.771918	6.939895
Tsubulata_001701	0.35001	0.6973245	0.183282
Tsubulata_001702	90.73836	91.251621	77.61851233
Tsubulata_001710	0	0	0
Tsubulata_001717	13.35551667	13.0982465	12.68461533
Tsubulata_001724	0	0	0
Tsubulata_001725	77.44719433	106.8080635	77.96108733
Tsubulata_001727	27.240104	39.426334	27.49446
Tsubulata_001731	28.012273	24.908793	41.55837633
Tsubulata_001732	3.302460667	7.4983945	1.305431333
Tsubulata_001733	69.687874	65.0261995	71.58026133
Tsubulata_001734	22.315011	19.1225065	32.94604433
Tsubulata_001735	0	0	0
Tsubulata_001736	25.923762	18.220029	23.40825
Tsubulata_001738	0	0	0
Tsubulata_001739	0	0	0
Tsubulata_001740	0.500003	1.4551025	0.248187667
Tsubulata_001741	23.727957	41.313431	14.84975733
Tsubulata_001742	5.443883667	6.7721665	5.638386
Tsubulata_001746	24.47317633	40.814699	25.325948
Tsubulata_001747	10.34217967	12.9699035	14.260797
Tsubulata_001748	2.793034333	2.497372	1.744116667
Tsubulata_001750	0	0	0
Tsubulata_001751	52.49858233	29.7821465	24.90117
Tsubulata_001752	14.523473	13.409148	21.13679467
Tsubulata_001753	13.73267167	8.439812	1.387793667
Tsubulata_001754	7.285655667	6.4246955	9.783282667
Tsubulata_001755	162.554306	208.11367	180.6422983
Tsubulata_001756	6.622438333	1.5026415	5.341541667
Tsubulata_001757	1068.699992	285.5302275	1256.125366
Tsubulata_001758	0	0	0.027424
Tsubulata_001759	6.250640667	17.6894885	5.964581667
Tsubulata_001760	0.713643667	3.8119745	0.076074
Tsubulata_001761	0	0	0
Tsubulata_001762	14.500022	16.6855855	11.29778367
Tsubulata_001763	28.02018867	35.799162	34.645447
Tsubulata_001765	435.0183107	458.5859375	745.4645183
Tsubulata_001767	52.799572	32.0301535	43.45903133
Tsubulata_001768	0	0	0
Tsubulata_001769	101.2266973	38.8140785	92.29866267
Tsubulata_001771	0.019354333	0.504269	0
Tsubulata_001773	5.343059	9.532696	4.942515
Tsubulata_001777	146.236135	137.555885	155.3806813
Tsubulata_001778	27.502749	27.590543	22.24870033
Tsubulata_001780	0.990684333	3.6972105	1.673548667
Tsubulata_001781	19.720138	17.1933335	26.776781
Tsubulata_001783	0	0	0
Tsubulata_001784	304.6598513	309.547424	277.11792
Tsubulata_001785	16.478281	22.0409335	16.33992767
Tsubulata_001786	0	0	0
Tsubulata_001787	0.440316333	1.513623	0.335216333
Tsubulata_001789	0	0	0
Tsubulata_001790	17.01882733	18.9429895	16.039336
Tsubulata_001791	0.814335333	1.1379785	0.466446
Tsubulata_001796	28.975254	15.889175	12.95096433
Tsubulata_001797	160.111552	140.987297	177.2866263
Tsubulata_001799	6.063364	6.889488	5.470665667
Tsubulata_001800	0	0	0
Tsubulata_001801	0	0	0
Tsubulata_001802	3.608084	3.593747	2.155920667
Tsubulata_001805	0.297672333	0	0.337400333
Tsubulata_001808	1.058592333	0	0.390906
Tsubulata_001810	0	0	0
Tsubulata_001811	0	0	0
Tsubulata_001813	12.49161733	13.928974	15.828127
Tsubulata_001814	45.12013867	76.112247	81.79175833
Tsubulata_001815	2.369800333	2.406858	1.110140333
Tsubulata_001816	8.588123	3.966741	3.931291
Tsubulata_001817	2.416499	3.128389	2.174486667
Tsubulata_001818	0	0	0
Tsubulata_001819	3.009413	20.8641825	43.118122
Tsubulata_001820	20.84210267	29.1435205	16.911878
Tsubulata_001821	8.934301	12.3912705	6.506164333
Tsubulata_001822	7.608803	8.003758	4.039394
Tsubulata_001823	4.894863	10.094185	2.972423667
Tsubulata_001824	12.470377	21.5625245	10.555064
Tsubulata_001825	0	0	0
Tsubulata_001827	0	0	0
Tsubulata_001828	36.89245467	88.102802	36.66040933
Tsubulata_001829	0	0	0
Tsubulata_001830	1.810869667	0.2235415	0.28138
Tsubulata_001831	152.6765797	179.610527	138.481753
Tsubulata_001834	0.320403333	0.407238	0.224942
Tsubulata_001835	13.113811	18.5797395	12.066171
Tsubulata_001836	21.430285	16.760537	25.99583367
Tsubulata_001838	169.791977	246.2042085	202.1015473
Tsubulata_001840	0.222441667	0	9.832083333
Tsubulata_001841	2.667912	5.8648165	1.951576
Tsubulata_001843	24.64827833	46.1720675	17.282008
Tsubulata_001844	41.24947633	40.0221595	33.38656367
Tsubulata_001845	99.98563633	88.165455	74.72566
Tsubulata_001846	0.050174	0.240831	0.149048333
Tsubulata_001847	0	0	0
Tsubulata_001849	0	0.0335655	0
Tsubulata_001852	0	0	0
Tsubulata_001854	0	0.1598315	0.007414
Tsubulata_001856	2313.278564	2369.800415	2842.50529
Tsubulata_001859	0.251581	1.1573255	0.439008333
Tsubulata_001861	0.264567667	0	0.048107
